receiver_player_name,catch_pct,targets,receptions,pass_touchdown_mean,air_yards_max,air_yards_min,avg_airyds,air_yards_std,yards_after_catch_max,yards_after_catch_min,average_yac,yards_after_catch_std,explosive_yac_pct,mid_yac_pct,short_yac_pct,shortyac_std,screen_pct,screen_std,shortrt_pct,intermediatert_pct,deeprt_pct,deepshots_mean,deepshots_std
C.McCaffrey,0.8169014084507042,142,116.0,0.034482758620689655,11.0,-13.0,-0.1206896551724138,4.000337317111478,29.0,0.0,8.78448275862069,6.114567117505766,0.04310344827586207,0.33620689655172414,0.6206896551724138,0.48732048938077177,0.4827586206896552,0.5018705639589911,0.5086206896551724,0.034482758620689655,0.0,0.0,0.0
C.Ridley,0.6631578947368421,95,63.0,0.1111111111111111,36.0,-2.0,11.555555555555555,8.204597015477356,14.0,-1.0,2.1904761904761907,3.5004937110639345,0.0,0.07936507936507936,0.9206349206349206,0.2724789013191783,0.031746031746031744,0.17673143177130227,0.4603174603174603,0.38095238095238093,0.14285714285714285,0.0,0.0
C.Samuel,0.5142857142857142,105,54.0,0.1111111111111111,39.0,-3.0,8.62962962962963,8.900490332679675,14.0,0.0,2.9814814814814814,3.9501169829380847,0.0,0.07407407407407407,0.9259259259259259,0.26435052857271474,0.12962962962962962,0.33904952030452445,0.4444444444444444,0.3888888888888889,0.05555555555555555,0.0,0.0
C.Sutton,0.5853658536585366,123,72.0,0.08333333333333333,46.0,-3.0,10.555555555555555,10.321437951039176,45.0,-1.0,4.888888888888889,7.916030367312446,0.06944444444444445,0.09722222222222222,0.8333333333333334,0.3752933125204008,0.05555555555555555,0.23066889195376988,0.6111111111111112,0.2361111111111111,0.1527777777777778,0.027777777777777776,0.1654887956057706
C.Thompson,0.711864406779661,59,42.0,0.0,15.0,-7.0,0.9761904761904762,4.571855017856246,42.0,-2.0,8.023809523809524,9.799173920479703,0.09523809523809523,0.14285714285714285,0.7619047619047619,0.43108053740904234,0.38095238095238093,0.4915074349923197,0.5952380952380952,0.023809523809523808,0.0,0.0,0.0
D.Adams,0.6484375,128,83.0,0.060240963855421686,34.0,-5.0,7.337349397590361,8.55438428231999,35.0,-1.0,4.674698795180723,5.9981875997121,0.024096385542168676,0.10843373493975904,0.8674698795180723,0.3411274111927369,0.18072289156626506,0.38712758069902264,0.5783132530120482,0.1927710843373494,0.08433734939759036,0.0,0.0
D.Amendola,0.6458333333333334,96,62.0,0.016129032258064516,46.0,-3.0,7.596774193548387,7.418319542418043,26.0,-1.0,3.338709677419355,5.172257484706415,0.016129032258064516,0.06451612903225806,0.9193548387096774,0.2745122110081745,0.08064516129032258,0.27451221100817447,0.7096774193548387,0.22580645161290322,0.03225806451612903,0.016129032258064516,0.1270001270001905
D.Byrd,0.6956521739130435,46,32.0,0.03125,47.0,-4.0,6.53125,9.847168825148056,44.0,-1.0,4.6875,8.074002485077166,0.03125,0.09375,0.875,0.3360107525161235,0.1875,0.396557769456266,0.65625,0.09375,0.0625,0.03125,0.17677669529663687
D.Chark,0.6818181818181818,44,30.0,0.16666666666666666,43.0,-1.0,12.833333333333334,11.916616429441572,26.0,-1.0,4.766666666666667,6.317372507799334,0.03333333333333333,0.16666666666666666,0.8,0.40683810217248617,0.06666666666666667,0.2537081317024624,0.43333333333333335,0.23333333333333334,0.26666666666666666,0.03333333333333333,0.18257418583505536
D.Chark Jr.,0.5657894736842105,76,43.0,0.06976744186046512,29.0,-3.0,6.837209302325581,7.940043878246696,21.0,0.0,4.325581395348837,5.348435152687444,0.023255813953488372,0.11627906976744186,0.8604651162790697,0.350604603563426,0.20930232558139536,0.41162509149327114,0.5348837209302325,0.20930232558139536,0.06976744186046512,0.0,0.0
D.Cook,0.8412698412698413,63,53.0,0.0,4.0,-8.0,-1.3584905660377358,3.162851315984467,37.0,-1.0,11.150943396226415,9.241204188963634,0.1509433962264151,0.37735849056603776,0.4716981132075472,0.5039754872284373,0.6037735849056604,0.4937931146320847,0.39622641509433965,0.0,0.0,0.0,0.0
D.Fells,0.7083333333333334,48,34.0,0.20588235294117646,21.0,-2.0,5.088235294117647,5.5342878716226265,18.0,0.0,4.9411764705882355,5.239368319955838,0.0,0.17647058823529413,0.8235294117647058,0.38695299497594743,0.029411764705882353,0.17149858514250885,0.7941176470588235,0.17647058823529413,0.029411764705882353,0.0,0.0
D.Freeman,0.855072463768116,69,59.0,0.06779661016949153,14.0,-7.0,1.11864406779661,3.7512514958239067,30.0,0.0,5.830508474576271,5.745020459652297,0.03389830508474576,0.1864406779661017,0.7796610169491526,0.41803302171864815,0.3220338983050847,0.4712667436374851,0.6610169491525424,0.01694915254237288,0.0,0.0,0.0
D.Goedert,0.6666666666666666,87,58.0,0.08620689655172414,28.0,-6.0,4.758620689655173,6.736416728857233,27.0,0.0,5.706896551724138,6.491583270476608,0.034482758620689655,0.1724137931034483,0.7931034482758621,0.40861858377396965,0.1896551724137931,0.39545206428619817,0.6896551724137931,0.10344827586206896,0.034482758620689655,0.0,0.0
D.Hamilton,0.5384615384615384,52,28.0,0.03571428571428571,26.0,-2.0,6.035714285714286,6.466335288514822,22.0,0.0,4.571428571428571,4.606184019004367,0.03571428571428571,0.10714285714285714,0.8571428571428571,0.3563483225498992,0.17857142857142858,0.3900210277874798,0.5714285714285714,0.21428571428571427,0.03571428571428571,0.0,0.0
D.Hopkins,0.6887417218543046,151,104.0,0.0673076923076923,35.0,-4.0,7.384615384615385,8.046355615158099,30.0,-2.0,3.8173076923076925,5.140292808472435,0.019230769230769232,0.09615384615384616,0.8846153846153846,0.3210326876770217,0.08653846153846154,0.28251907481188177,0.6346153846153846,0.23076923076923078,0.0673076923076923,0.0,0.0
D.Johnson,0.6971153846153846,208,145.0,0.08275862068965517,37.0,-8.0,4.137931034482759,7.984029797086574,42.0,-2.0,6.4206896551724135,6.721306261018472,0.027586206896551724,0.22758620689655173,0.7448275862068966,0.43746921073925615,0.2413793103448276,0.4294030428165089,0.6,0.1103448275862069,0.05517241379310345,0.0,0.0
D.Knox,0.56,50,28.0,0.07142857142857142,32.0,-3.0,8.714285714285714,8.471552146283216,30.0,0.0,5.142857142857143,6.7534040015732515,0.03571428571428571,0.10714285714285714,0.8571428571428571,0.3563483225498992,0.07142857142857142,0.262265264156481,0.6428571428571429,0.21428571428571427,0.10714285714285714,0.0,0.0
D.Moore,0.611764705882353,170,104.0,0.057692307692307696,49.0,-5.0,9.26923076923077,9.045978314941058,35.0,-1.0,4.923076923076923,6.8785473569350515,0.04807692307692308,0.11538461538461539,0.8365384615384616,0.37157698370193437,0.07692307692307693,0.2677597710565683,0.6057692307692307,0.28846153846153844,0.08653846153846154,0.009615384615384616,0.09805806756909201
D.Ogunbowale,0.7608695652173914,46,35.0,0.0,8.0,-5.0,2.257142857142857,3.2929769933893547,17.0,0.0,5.914285714285715,4.8286609309988435,0.0,0.2,0.8,0.40583972495671394,0.2,0.40583972495671394,0.8,0.0,0.0,0.0,0.0
D.Parker,0.5625,128,72.0,0.125,49.0,1.0,12.972222222222221,10.040723028539192,34.0,0.0,3.7222222222222223,5.464925865049326,0.013888888888888888,0.08333333333333333,0.9027777777777778,0.29833916903569274,0.0,0.0,0.5138888888888888,0.4166666666666667,0.1527777777777778,0.041666666666666664,0.2012286205947824
D.Robinson,0.5818181818181818,55,32.0,0.125,39.0,-3.0,10.5625,11.34200727526914,11.0,-2.0,3.46875,3.671901810128616,0.0,0.0625,0.9375,0.24593468841898236,0.09375,0.29614458108029906,0.5625,0.1875,0.1875,0.0,0.0
D.Samuel,0.7037037037037037,81,57.0,0.05263157894736842,29.0,-6.0,5.771929824561403,8.49793576586113,44.0,0.0,8.298245614035087,8.904182228193793,0.10526315789473684,0.17543859649122806,0.7192982456140351,0.45333628187158476,0.3333333333333333,0.4755948656056709,0.38596491228070173,0.2807017543859649,0.03508771929824561,0.0,0.0
D.Slayton,0.5647058823529412,85,48.0,0.16666666666666666,40.0,-4.0,11.145833333333334,10.514406698761007,31.0,-2.0,4.270833333333333,7.207382690562986,0.08333333333333333,0.0625,0.8541666666666666,0.3566739576374165,0.08333333333333333,0.2793101938654641,0.5833333333333334,0.2708333333333333,0.14583333333333334,0.020833333333333332,0.1443375672974064
D.Thomas,0.6166666666666667,60,37.0,0.02702702702702703,23.0,-3.0,7.1891891891891895,6.445661063579635,30.0,0.0,4.675675675675675,6.337954691355065,0.02702702702702703,0.16216216216216217,0.8108108108108109,0.39706127695565785,0.05405405405405406,0.22924343513512566,0.6486486486486487,0.2972972972972973,0.02702702702702703,0.0,0.0
D.Waller,0.7692307692307693,117,90.0,0.03333333333333333,26.0,-5.0,6.388888888888889,6.733605883162662,80.0,0.0,6.333333333333333,9.844864057700683,0.03333333333333333,0.16666666666666666,0.8,0.4022409138923946,0.1,0.30168068541929594,0.6777777777777778,0.18888888888888888,0.044444444444444446,0.0,0.0
D.Westbrook,0.6407766990291263,103,66.0,0.045454545454545456,37.0,-5.0,5.166666666666667,8.603368451830288,19.0,-1.0,4.833333333333333,4.270050741306634,0.0,0.12121212121212122,0.8787878787878788,0.3288746085645837,0.2878787878787879,0.45624391300981554,0.5303030303030303,0.12121212121212122,0.06060606060606061,0.0,0.0
DK.Metcalf,0.5686274509803921,102,58.0,0.1206896551724138,53.0,-3.0,10.810344827586206,11.289580503684947,28.0,0.0,4.706896551724138,6.701685100188843,0.05172413793103448,0.10344827586206896,0.8448275862068966,0.36523119992833164,0.06896551724137931,0.25560859370538297,0.603448275862069,0.2413793103448276,0.15517241379310345,0.034482758620689655,0.18405922400991942
E.Ebron,0.5961538461538461,52,31.0,0.0967741935483871,27.0,0.0,7.096774193548387,6.798798122755116,21.0,0.0,5.0,5.105552532945545,0.03225806451612903,0.16129032258064516,0.8064516129032258,0.40160966445124935,0.0,0.0,0.8064516129032258,0.0967741935483871,0.0967741935483871,0.0,0.0
E.Elliott,0.7605633802816901,71,54.0,0.037037037037037035,23.0,-6.0,0.46296296296296297,4.839744898013494,25.0,-3.0,7.314814814814815,6.30909518398091,0.07407407407407407,0.18518518518518517,0.7407407407407407,0.4423430404998887,0.4074074074074074,0.49596555413404597,0.5555555555555556,0.018518518518518517,0.018518518518518517,0.0,0.0
E.Engram,0.6470588235294118,68,44.0,0.06818181818181818,30.0,-5.0,4.886363636363637,5.922821095150399,62.0,-1.0,5.7272727272727275,10.323519402515917,0.045454545454545456,0.13636363636363635,0.8181818181818182,0.390153653257413,0.09090909090909091,0.29080336345115265,0.7954545454545454,0.09090909090909091,0.022727272727272728,0.0,0.0
E.Sanders,0.673469387755102,98,66.0,0.07575757575757576,49.0,-3.0,9.636363636363637,9.243103647312685,26.0,-1.0,3.5303030303030303,5.94389071482954,0.030303030303030304,0.09090909090909091,0.8787878787878788,0.3288746085645837,0.045454545454545456,0.20989507868443238,0.5757575757575758,0.3484848484848485,0.045454545454545456,0.045454545454545456,0.20989507868443236
G.Allison,0.6071428571428571,56,34.0,0.058823529411764705,31.0,-4.0,5.205882352941177,8.164147088502844,16.0,0.0,3.235294117647059,3.916235232429473,0.0,0.08823529411764706,0.9117647058823529,0.2879022412812366,0.23529411764705882,0.4305615452020462,0.5,0.23529411764705882,0.029411764705882353,0.0,0.0
